ABICode,ProductClass,Manufacturer,Model,Trim,FullDescription,EngineCapacity,EngineSize,StartYear,EndYear,NumberOfDoors,BodyShape,FuelType,Transmission,LiabilityCategory,LCVBody,GrossWeight,MaxValue,SecurityDeviceCategory,GreyImport,LiabilitySubCategory,Status,EffectiveDate,BodyStyle,EngineDescription,ShortDescription,SequenceNumber
80150012,BI,Cagiva,Ala Rossa 350,Trail,Cagiva              Ala Rossa 350                            Trail                          344CC Petrol,344CC,344,1983,1987,0,Trail,Petrol,Manual,0,,0,0,,N,,,NULL,Trail,344CC Petrol,Cagiva              Ala Rossa 350,0
80150013,BI,Cagiva,Ala Verde,Roadster,Cagiva              Ala Verde                                Roadster                       246CC Petrol,246CC,246,1983,1984,0,Roadster,Petrol,Manual,0,,0,0,,N,,,NULL,Roadster,246CC Petrol,Cagiva              Ala Verde,0
80150014,BI,Cagiva,Elefant Paris Dakar,Trail,Cagiva              Elefant Paris Dakar                      Trail                          344CC Petrol,344CC,344,1986,1987,0,Trail,Petrol,Manual,0,,0,0,,N,,,NULL,Trail,344CC Petrol,Cagiva              Elefant Paris Dakar,0
80150015,BI,Cagiva,Mito Evolution,Sports,Cagiva              Mito Evolution                           Sports                         124CC Petrol,124CC,124,1994,2016,0,Sports,Petrol,Manual,0,,0,0,,N,,,NULL,Sports,124CC Petrol,Cagiva              Mito Evolution,0
80150016,BI,Cagiva,Prima 50,Sports,Cagiva              Prima 50                                 Sports                         49CC Petrol,49CC,49,1992,1995,0,Sports,Petrol,Manual,0,,0,0,,N,,,NULL,Sports,49CC Petrol,Cagiva              Prima 50,0
80150017,BI,Cagiva,Prima 80,Sports,Cagiva              Prima 80                                 Sports                         75CC Petrol,75CC,75,1992,1995,0,Sports,Petrol,Manual,0,,0,0,,N,,,NULL,Sports,75CC Petrol,Cagiva              Prima 80,0
80150018,BI,Cagiva,Roadster 125,Roadster,Cagiva              Roadster 125                             Roadster                       124CC Petrol,124CC,124,1994,2000,0,Roadster,Petrol,Manual,0,,0,0,,N,,,NULL,Roadster,124CC Petrol,Cagiva              Roadster 125,0
80150019,BI,Cagiva,Ss 125,Roadster,Cagiva              Ss 125                                   Roadster                       123CC Petrol,123CC,123,1960,2000,0,Roadster,Petrol,Manual,0,,0,0,,N,,,NULL,Roadster,123CC Petrol,Cagiva              Ss 125,0
80150020,BI,Cagiva,Ss 175,Trail,Cagiva              Ss 175                                   Trail                          174CC Petrol,174CC,174,1960,1980,0,Trail,Petrol,Manual,0,,0,0,,N,,,NULL,Trail,174CC Petrol,Cagiva              Ss 175,0
80150021,BI,Cagiva,Sst 125 Lr,Custom,Cagiva              Sst 125 Lr                               Custom                         123CC Petrol,123CC,123,1983,1984,0,Custom,Petrol,Manual,0,,0,0,,N,,,NULL,Custom,123CC Petrol,Cagiva              Sst 125 Lr,0
80150022,BI,Cagiva,Sst 125 Nc,Roadster,Cagiva              Sst 125 Nc                               Roadster                       123CC Petrol,123CC,123,1981,1984,0,Roadster,Petrol,Manual,0,,0,0,,N,,,NULL,Roadster,123CC Petrol,Cagiva              Sst 125 Nc,0
80150023,BI,Cagiva,Sst 250,Roadster,Cagiva              Sst 250                                  Roadster                       246CC Petrol,246CC,246,1981,1983,0,Roadster,Petrol,Manual,0,,0,0,,N,,,NULL,Roadster,246CC Petrol,Cagiva              Sst 250,0
80150024,BI,Cagiva,Sst 350 Ala Verde,Roadster,Cagiva              Sst 350 Ala Verde                        Roadster                       342CC Petrol,342CC,342,1983,1984,0,Roadster,Petrol,Manual,0,,0,0,,N,,,NULL,Roadster,342CC Petrol,Cagiva              Sst 350 Ala Verde,0
80150025,BI,Cagiva,Super City 125,Dual-purpose,Cagiva              Super City 125                           Dual-purpose                   124CC Petrol,124CC,124,1992,2000,0,Dual-purpo,Petrol,Manual,0,,0,0,,N,,,NULL,Dual-purpose,124CC Petrol,Cagiva              Super City 125,0
80150027,BI,Cagiva,Super City 50,Dual-purpose,Cagiva              Super City 50                            Dual-purpose                   49CC Petrol,49CC,49,1992,1995,0,Dual-purpo,Petrol,Manual,0,,0,0,,N,,,NULL,Dual-purpose,49CC Petrol,Cagiva              Super City 50,0
80150028,BI,Cagiva,Super City 80,Dual-purpose,Cagiva              Super City 80                            Dual-purpose                   75CC Petrol,75CC,75,1992,1995,0,Dual-purpo,Petrol,Manual,0,,0,0,,N,,,NULL,Dual-purpose,75CC Petrol,Cagiva              Super City 80,0
80150029,BI,Cagiva,Sx 250 Ala Blu,Trail,Cagiva              Sx 250 Ala Blu                           Trail                          246CC Petrol,246CC,246,1983,1984,0,Trail,Petrol,Manual,0,,0,0,,N,,,NULL,Trail,246CC Petrol,Cagiva              Sx 250 Ala Blu,0
80150030,BI,Cagiva,Sx 350 Ala Blu,Trail,Cagiva              Sx 350 Ala Blu                           Trail                          342CC Petrol,342CC,342,1983,1984,0,Trail,Petrol,Manual,0,,0,0,,N,,,NULL,Trail,342CC Petrol,Cagiva              Sx 350 Ala Blu,0
80150031,BI,Cagiva,Sxt 125,Trail,Cagiva              Sxt 125                                  Trail                          123CC Petrol,123CC,123,1980,1984,0,Trail,Petrol,Manual,0,,0,0,,N,,,NULL,Trail,123CC Petrol,Cagiva              Sxt 125,0
80150032,BI,Cagiva,W12 350,Trail,Cagiva              W12 350                                  Trail                          343CC Petrol,343CC,343,1993,1995,0,Trail,Petrol,Manual,0,,0,0,,N,,,NULL,Trail,343CC Petrol,Cagiva              W12 350,0
80150033,BI,Cagiva,W16 600,Trail,Cagiva              W16 600                                  Trail                          600CC Petrol,600CC,600,1994,1996,0,Trail,Petrol,Manual,0,,0,0,,N,,,NULL,Trail,600CC Petrol,Cagiva              W16 600,0
80150034,BI,Cagiva,W4 50,Trail,Cagiva              W4 50                                    Trail                          49CC Petrol,49CC,49,1992,1995,0,Trail,Petrol,Manual,0,,0,0,,N,,,NULL,Trail,49CC Petrol,Cagiva              W4 50,0
80150035,BI,Cagiva,W4 80,Trail,Cagiva              W4 80                                    Trail                          75CC Petrol,75CC,75,1992,1995,0,Trail,Petrol,Manual,0,,0,0,,N,,,NULL,Trail,75CC Petrol,Cagiva              W4 80,0
80150036,BI,Cagiva,W8 125,Trail,Cagiva              W8 125                                   Trail                          124CC Petrol,124CC,124,1992,2000,0,Trail,Petrol,Manual,0,,0,0,,N,,,NULL,Trail,124CC Petrol,Cagiva              W8 125,0
80150037,BI,Cagiva,Wmx 125,Motocross,Cagiva              Wmx 125                                  Motocross                      124CC Petrol,124CC,124,1988,1990,0,Motocross,Petrol,Manual,0,,0,0,,N,,,NULL,Motocross,124CC Petrol,Cagiva              Wmx 125,0
80150038,BI,Cagiva,Wmx 250,Motocross,Cagiva              Wmx 250                                  Motocross                      249CC Petrol,249CC,249,1983,1990,0,Motocross,Petrol,Manual,0,,0,0,,N,,,NULL,Motocross,249CC Petrol,Cagiva              Wmx 250,0
80150039,BI,Cagiva,Wsx 125,Trail,Cagiva              Wsx 125                                  Trail                          125CC Petrol,125CC,125,1983,1984,0,Trail,Petrol,Manual,0,,0,0,,N,,,NULL,Trail,125CC Petrol,Cagiva              Wsx 125,0
80150041,BI,Cagiva,City 50,Scooter,Cagiva              City 50                                  Scooter                        49CC Petrol,49CC,49,1994,1995,0,Scooter,Petrol,Manual,0,,0,0,,N,,,NULL,Scooter,49CC Petrol,Cagiva              City 50,0
80150042,BI,Cagiva,River 600,Roadster,Cagiva              River 600                                Roadster                       601CC Petrol,601CC,601,1995,1999,0,Roadster,Petrol,Manual,0,,0,0,,N,,,NULL,Roadster,601CC Petrol,Cagiva              River 600,0
80150044,BI,Cagiva,900 Elefant,Trail,Cagiva              900 Elefant                              Trail                          904CC Petrol,904CC,904,1993,2000,0,Trail,Petrol,Manual,0,,0,0,,N,,,NULL,Trail,904CC Petrol,Cagiva              900 Elefant,0
80150045,BI,Cagiva,900 Gt Elefant,Trail,Cagiva              900 Gt Elefant                           Trail                          904CC Petrol,904CC,904,1992,2000,0,Trail,Petrol,Manual,0,,0,0,,N,,,NULL,Trail,904CC Petrol,Cagiva              900 Gt Elefant,0
80150046,BI,Cagiva,350 Alazzurra Gt,Sports,Cagiva              350 Alazzurra Gt                         Sports                         349CC Petrol,349CC,349,1986,1987,0,Sports,Petrol,Manual,0,,0,0,,N,,,NULL,Sports,349CC Petrol,Cagiva              350 Alazzurra Gt,0
80150047,BI,Cagiva,Canyon 600,Dual-purpose,Cagiva              Canyon 600                               Dual-purpose                   601CC Petrol,601CC,601,1995,1997,0,Dual-purpo,Petrol,Manual,0,,0,0,,N,,,NULL,Dual-purpose,601CC Petrol,Cagiva              Canyon 600,0
80150048,BI,Cagiva,Gran Canyon,Dual-purpose,Cagiva              Gran Canyon                              Dual-purpose                   904CC Petrol,904CC,904,1996,2000,0,Dual-purpo,Petrol,Manual,0,,0,0,,N,,,NULL,Dual-purpose,904CC Petrol,Cagiva              Gran Canyon,0
80150049,BI,Cagiva,Mito 50,Sports,Cagiva              Mito 50                                  Sports                         49CC Petrol,49CC,49,1997,1999,0,Sports,Petrol,Manual,0,,0,0,,N,,,NULL,Sports,49CC Petrol,Cagiva              Mito 50,0
80150050,BI,Cagiva,Planet 125,Roadster,Cagiva              Planet 125                               Roadster                       125CC Petrol,125CC,125,1997,2003,0,Roadster,Petrol,Manual,0,,0,0,,N,,,NULL,Roadster,125CC Petrol,Cagiva              Planet 125,0
80150051,BI,Cagiva,Canyon 900IE,Dual-purpose,Cagiva              Canyon 900IE                             Dual-purpose                   900CC Petrol,900CC,900,1998,2016,0,Dual-purpo,Petrol,Manual,0,,0,0,,N,,,NULL,Dual-purpose,900CC Petrol,Cagiva              Canyon 900IE,0
80150052,BI,Cagiva,Canyon 500,Dual-purpose,Cagiva              Canyon 500                               Dual-purpose                   499CC Petrol,499CC,499,1998,2016,0,Dual-purpo,Petrol,Manual,0,,0,0,,N,,,NULL,Dual-purpose,499CC Petrol,Cagiva              Canyon 500,0
80150053,BI,Cagiva,Nuvola 50,Scooter/commuter,Cagiva              Nuvola 50                                Scooter/commuter               50CC Petrol,50CC,50,1999,2016,0,Scooter/co,Petrol,Manual,0,,0,0,,N,,,NULL,Scooter/commute,50CC Petrol,Cagiva              Nuvola 50,0
80150054,BI,Cagiva,Nuvola 125,Scooter,Cagiva              Nuvola 125                               Scooter                        125CC Petrol,125CC,125,1999,2000,0,Scooter,Petrol,Manual,0,,0,0,,N,,,NULL,Scooter,125CC Petrol,Cagiva              Nuvola 125,0
80150055,BI,Cagiva,Navigator T1000,Tourer,Cagiva              Navigator T1000                          Tourer                         996CC Petrol,996CC,996,1999,2006,0,Tourer,Petrol,Manual,0,,0,0,,N,,,NULL,Tourer,996CC Petrol,Cagiva              Navigator T1000,0
80150056,BI,Cagiva,Raptor,Roadster,Cagiva              Raptor                                   Roadster                       996CC Petrol,996CC,996,1999,2006,0,Roadster,Petrol,Manual,0,,0,0,,N,,,NULL,Roadster,996CC Petrol,Cagiva              Raptor,0
80150057,BI,Cagiva,V-raptor,Roadster,Cagiva              V-raptor                                 Roadster                       996CC Petrol,996CC,996,1999,2006,0,Roadster,Petrol,Manual,0,,0,0,,N,,,NULL,Roadster,996CC Petrol,Cagiva              V-raptor,0
80150058,BI,Cagiva,Cucciolo 125,Scooter,Cagiva              Cucciolo 125                             Scooter                        125CC Petrol,125CC,125,2000,2016,0,Scooter,Petrol,Manual,0,,0,0,,N,,,NULL,Scooter,125CC Petrol,Cagiva              Cucciolo 125,0
80150059,BI,Cagiva,River 500,Roadster,Cagiva              River 500                                Roadster                       498CC Petrol,498CC,498,1999,2002,0,Roadster,Petrol,Manual,0,,0,0,,N,,,NULL,Roadster,498CC Petrol,Cagiva              River 500,0
80150060,BI,Cagiva,Raptor 650,Sports/tourer,Cagiva              Raptor 650                               Sports/tourer                  650CC Petrol,650CC,650,2000,2016,0,Sports/tou,Petrol,Manual,0,,0,0,,N,,,NULL,Sports/tourer,650CC Petrol,Cagiva              Raptor 650,0
80150061,BI,Cagiva,Sx 175,Trail,Cagiva              Sx 175                                   Trail                          174CC Petrol,174CC,174,1960,1980,0,Trail,Petrol,Manual,0,,0,0,,N,,,NULL,Trail,174CC Petrol,Cagiva              Sx 175,0
80150062,BI,Cagiva,X-raptor,Roadster,Cagiva              X-raptor                                 Roadster                       996CC Petrol,996CC,996,2003,2006,0,Roadster,Petrol,Manual,0,,0,0,,N,,,NULL,Roadster,996CC Petrol,Cagiva              X-raptor,0
80150063,BI,Cagiva,V-raptor 650,Sports/tourer,Cagiva              V-raptor 650                             Sports/tourer                  645CC Petrol,645CC,645,2000,2016,0,Sports/tou,Petrol,Manual,0,,0,0,,N,,,NULL,Sports/tourer,645CC Petrol,Cagiva              V-raptor 650,0
80150064,BI,Cagiva,Mito 125 Lucky Explorer,Sports,Cagiva              Mito 125 Lucky Explorer                  Sports                         125CC Petrol,125CC,125,1990,1999,0,Sports,Petrol,Manual,0,,0,0,,N,,,NULL,Sports,125CC Petrol,Cagiva              Mito 125 Lucky Explorer,0
80150065,BI,Cagiva,Raptor 125 (gi),Roadster,Cagiva              Raptor 125 (gi)                          Roadster                       125CC Petrol,125CC,125,2004,2016,0,Roadster,Petrol,Manual,0,,0,0,,N,,,NULL,Roadster,125CC Petrol,Cagiva              Raptor 125 (gi),0
80150066,BI,Cagiva,Raptor 650 Ie,Roadster,Cagiva              Raptor 650 Ie                            Roadster                       645CC Petrol,645CC,645,2005,2016,0,Roadster,Petrol,Manual,0,,0,0,,N,,,NULL,Roadster,645CC Petrol,Cagiva              Raptor 650 Ie,0
80150067,BI,Cagiva,Mito,Sports,Cagiva              Mito                                     Sports                         125CC Petrol,125CC,125,2009,2016,0,Sports,Petrol,Manual,0,,0,0,,N,,,NULL,Sports,125CC Petrol,Cagiva              Mito,0
80150068,BI,Cagiva,Mito Sp 525,Sports,Cagiva              Mito Sp 525                              Sports                         125CC Petrol,125CC,125,2008,2016,0,Sports,Petrol,Manual,0,,0,0,,N,,,NULL,Sports,125CC Petrol,Cagiva              Mito Sp 525,0
80150069,BI,Cagiva,Raptor 125,Naked,Cagiva              Raptor 125                               Naked                          125CC Petrol,125CC,125,2009,2016,0,Naked,Petrol,Manual,0,,0,0,,N,,,NULL,Naked,125CC Petrol,Cagiva              Raptor 125,0
80160000,BI,Calthorpe,Ivory (ohc),Unknown,Calthorpe           Ivory (ohc)                              Unknown                        493CC Petrol,493CC,493,1960,2000,0,Unknown,Petrol,Manual,0,,0,0,,N,,,NULL,Unknown,493CC Petrol,Calthorpe           Ivory (ohc),0
80170000,BI,Can-am,Mx 6,Motocross,Can-am              Mx 6                                     Motocross                      124CC Petrol,124CC,124,1981,1983,0,Motocross,Petrol,Manual,0,,0,0,,N,,,NULL,Motocross,124CC Petrol,Can-am              Mx 6,0
80170001,BI,Can-am,Mx 6B,Motocross,Can-am              Mx 6B                                    Motocross                      248CC Petrol,248CC,248,1981,1983,0,Motocross,Petrol,Manual,0,,0,0,,N,,,NULL,Motocross,248CC Petrol,Can-am              Mx 6B,0
80170002,BI,Can-am,Mx 6B,Motocross,Can-am              Mx 6B                                    Motocross                      399CC Petrol,399CC,399,1981,1983,0,Motocross,Petrol,Manual,0,,0,0,,N,,,NULL,Motocross,399CC Petrol,Can-am              Mx 6B,0
80170003,BI,Can-am,Qualifier Ii,Enduro,Can-am              Qualifier Ii                             Enduro                         173CC Petrol,173CC,173,1980,1983,0,Enduro,Petrol,Manual,0,,0,0,,N,,,NULL,Enduro,173CC Petrol,Can-am              Qualifier Ii,0
80170004,BI,Can-am,Qualifier Ii,Enduro,Can-am              Qualifier Ii                             Enduro                         247CC Petrol,247CC,247,1980,1983,0,Enduro,Petrol,Manual,0,,0,0,,N,,,NULL,Enduro,247CC Petrol,Can-am              Qualifier Ii,0
80170005,BI,Can-am,Qualifier Ii,Enduro,Can-am              Qualifier Ii                             Enduro                         366CC Petrol,366CC,366,1980,1983,0,Enduro,Petrol,Manual,0,,0,0,,N,,,NULL,Enduro,366CC Petrol,Can-am              Qualifier Ii,0
80170006,BI,Can-am,Qualifier Iii,Enduro,Can-am              Qualifier Iii                            Enduro                         173CC Petrol,173CC,173,1981,1983,0,Enduro,Petrol,Manual,0,,0,0,,N,,,NULL,Enduro,173CC Petrol,Can-am              Qualifier Iii,0
80170007,BI,Can-am,Qualifier Iii,Enduro,Can-am              Qualifier Iii                            Enduro                         248CC Petrol,248CC,248,1981,1983,0,Enduro,Petrol,Manual,0,,0,0,,N,,,NULL,Enduro,248CC Petrol,Can-am              Qualifier Iii,0
80170008,BI,Can-am,Qualifier Iii,Enduro,Can-am              Qualifier Iii                            Enduro                         280CC Petrol,280CC,280,1981,1983,0,Enduro,Petrol,Manual,0,,0,0,,N,,,NULL,Enduro,280CC Petrol,Can-am              Qualifier Iii,0
80170009,BI,Can-am,Qualifier Iii,Enduro,Can-am              Qualifier Iii                            Enduro                         399CC Petrol,399CC,399,1981,1983,0,Enduro,Petrol,Manual,0,,0,0,,N,,,NULL,Enduro,399CC Petrol,Can-am              Qualifier Iii,0
80170010,BI,Can-am,Sabre,Enduro,Can-am              Sabre                                    Enduro                         499CC Petrol,499CC,499,1981,1983,0,Enduro,Petrol,Manual,0,,0,0,,N,,,NULL,Enduro,499CC Petrol,Can-am              Sabre,0
